Iso3_code,Country,Region,Category,Sex,Year
ITA,Italy,Europe,Corruption: Bribery,Total,2016
ITA,Italy,Europe,Corruption: Bribery,Total,2017
ITA,Italy,Europe,Corruption: Bribery,Total,2018
ITA,Italy,Europe,Corruption: Bribery,Total,2019
ITA,Italy,Europe,Corruption: Bribery,Total,2020
ITA,Italy,Europe,Corruption: Bribery,Total,2021
ITA,Italy,Europe,Corruption: Bribery,Total,2022
ITA,Italy,Europe,Corruption: Bribery,Total,2023
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2014
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2015
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2016
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2017
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2018
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2019
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2020
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2021
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2022
ITA,Italy,Europe,Corruption: Other acts of corruption,Total,2023
ITA,Italy,Europe,Smuggling of migrants,Total,2014
ITA,Italy,Europe,Smuggling of migrants,Total,2015
ITA,Italy,Europe,Smuggling of migrants,Total,2016
ITA,Italy,Europe,Smuggling of migrants,Total,2017
ITA,Italy,Europe,Smuggling of migrants,Total,2018
ITA,Italy,Europe,Smuggling of migrants,Total,2019
ITA,Italy,Europe,Smuggling of migrants,Total,2020
ITA,Italy,Europe,Smuggling of migrants,Total,2021
ITA,Italy,Europe,Smuggling of migrants,Total,2022
ITA,Italy,Europe,Smuggling of migrants,Total,2023
ITA,Italy,Europe,Burglary,Total,2003
ITA,Italy,Europe,Burglary,Total,2004
ITA,Italy,Europe,Burglary,Total,2015
ITA,Italy,Europe,Burglary,Total,2016
ITA,Italy,Europe,Burglary,Total,2017
ITA,Italy,Europe,Burglary,Total,2018
ITA,Italy,Europe,Burglary,Total,2019
ITA,Italy,Europe,Burglary,Total,2020
ITA,Italy,Europe,Burglary,Total,2021
ITA,Italy,Europe,Burglary,Total,2022
ITA,Italy,Europe,Theft,Total,2003
ITA,Italy,Europe,Theft,Total,2004
ITA,Italy,Europe,Theft,Total,2005
ITA,Italy,Europe,Theft,Total,2006
ITA,Italy,Europe,Theft,Total,2007
ITA,Italy,Europe,Theft,Total,2008
ITA,Italy,Europe,Theft,Total,2009
ITA,Italy,Europe,Theft,Total,2010
ITA,Italy,Europe,Theft,Total,2011
ITA,Italy,Europe,Theft,Total,2012
ITA,Italy,Europe,Theft,Total,2013
ITA,Italy,Europe,Theft,Total,2014
ITA,Italy,Europe,Theft,Total,2015
ITA,Italy,Europe,Theft,Total,2016
ITA,Italy,Europe,Theft,Total,2017
ITA,Italy,Europe,Theft,Total,2018
ITA,Italy,Europe,Theft,Total,2019
ITA,Italy,Europe,Theft,Total,2020
ITA,Italy,Europe,Theft,Total,2021
ITA,Italy,Europe,Theft,Total,2022
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2003
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2004
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2005
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2006
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2007
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2008
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2009
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2010
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2011
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2012
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2013
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2014
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2015
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2016
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2017
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2018
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2019
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2020
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2021
ITA,Italy,Europe,Theft: of a motorized vehicle,Total,2022
ITA,Italy,Europe,Fraud,Total,2013
ITA,Italy,Europe,Fraud,Total,2014
ITA,Italy,Europe,Fraud,Total,2015
ITA,Italy,Europe,Fraud,Total,2016
ITA,Italy,Europe,Fraud,Total,2017
ITA,Italy,Europe,Fraud,Total,2018
ITA,Italy,Europe,Fraud,Total,2019
ITA,Italy,Europe,Fraud,Total,2020
ITA,Italy,Europe,Fraud,Total,2021
ITA,Italy,Europe,Fraud,Total,2022
ITA,Italy,Europe,Fraud: Cyber-related (Cy),Total,2013
JOR,Jordan,Asia,Fraud,Total,2021
JOR,Jordan,Asia,Fraud,Total,2022
JOR,Jordan,Asia,Corruption,Total,2018
JOR,Jordan,Asia,Corruption,Total,2019
JOR,Jordan,Asia,Corruption,Total,2020
JOR,Jordan,Asia,Corruption,Total,2021
JOR,Jordan,Asia,Corruption,Total,2022
JOR,Jordan,Asia,Corruption,Total,2023
JOR,Jordan,Asia,Corruption: Bribery,Total,2018
JOR,Jordan,Asia,Corruption: Bribery,Total,2019
JOR,Jordan,Asia,Corruption: Bribery,Total,2020
JOR,Jordan,Asia,Corruption: Bribery,Total,2021
JOR,Jordan,Asia,Corruption: Bribery,Total,2022
JOR,Jordan,Asia,Corruption: Bribery,Total,2023
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2018
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2019
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2020
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2021
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2022
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2023
JOR,Jordan,Asia,Burglary,Total,2007
JOR,Jordan,Asia,Burglary,Total,2008
JOR,Jordan,Asia,Burglary,Total,2009
JOR,Jordan,Asia,Burglary,Total,2010
JOR,Jordan,Asia,Burglary,Total,2011
JOR,Jordan,Asia,Burglary,Total,2012
JOR,Jordan,Asia,Theft,Total,2005
JOR,Jordan,Asia,Theft,Total,2006
JOR,Jordan,Asia,Theft,Total,2007
JOR,Jordan,Asia,Theft,Total,2008
JOR,Jordan,Asia,Theft,Total,2009
JOR,Jordan,Asia,Theft,Total,2010
JOR,Jordan,Asia,Theft,Total,2011
JOR,Jordan,Asia,Theft,Total,2012
JOR,Jordan,Asia,Theft,Total,2019
JOR,Jordan,Asia,Theft,Total,2020
JOR,Jordan,Asia,Theft,Total,2021
JOR,Jordan,Asia,Theft,Total,2022
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2005
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2006
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2007
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2008
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2009
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2010
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2011
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2012
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2019
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2020
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2021
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2022
JOR,Jordan,Asia,Fraud,Total,2019
JOR,Jordan,Asia,Fraud,Total,2020
JOR,Jordan,Asia,Fraud,Total,2021
JOR,Jordan,Asia,Fraud,Total,2022
JOR,Jordan,Asia,Total,Total,2014
JOR,Jordan,Asia,Total,Total,2019
JAM,Jamaica,Americas,Corruption,Total,2016
JAM,Jamaica,Americas,Corruption,Total,2017
JAM,Jamaica,Americas,Corruption,Total,2018
JAM,Jamaica,Americas,Corruption,Total,2019
JAM,Jamaica,Americas,Corruption,Total,2020
JAM,Jamaica,Americas,Corruption,Total,2021
JAM,Jamaica,Americas,Corruption,Total,2022
JAM,Jamaica,Americas,Corruption,Total,2023
JAM,Jamaica,Americas,Corruption: Bribery,Total,2016
JAM,Jamaica,Americas,Corruption: Bribery,Total,2017
JAM,Jamaica,Americas,Corruption: Bribery,Total,2018
JAM,Jamaica,Americas,Corruption: Bribery,Total,2019
JAM,Jamaica,Americas,Corruption: Bribery,Total,2020
JAM,Jamaica,Americas,Corruption: Bribery,Total,2021
JAM,Jamaica,Americas,Corruption: Bribery,Total,2022
JAM,Jamaica,Americas,Corruption: Bribery,Total,2023
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2016
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2018
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2019
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2020
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2021
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2022
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2023
JAM,Jamaica,Americas,Burglary,Total,2006
JAM,Jamaica,Americas,Burglary,Total,2007
JAM,Jamaica,Americas,Burglary,Total,2008
JAM,Jamaica,Americas,Burglary,Total,2009
JAM,Jamaica,Americas,Burglary,Total,2010
JAM,Jamaica,Americas,Burglary,Total,2011
JAM,Jamaica,Americas,Burglary,Total,2012
JAM,Jamaica,Americas,Burglary,Total,2013
JAM,Jamaica,Americas,Burglary,Total,2014
JAM,Jamaica,Americas,Burglary,Total,2015
JAM,Jamaica,Americas,Burglary,Total,2016
JAM,Jamaica,Americas,Burglary,Total,2017
JAM,Jamaica,Americas,Burglary,Total,2018
JAM,Jamaica,Americas,Burglary,Total,2019
JAM,Jamaica,Americas,Burglary,Total,2020
JAM,Jamaica,Americas,Burglary,Total,2022
JAM,Jamaica,Americas,Theft,Total,2013
JAM,Jamaica,Americas,Theft,Total,2014
JAM,Jamaica,Americas,Theft,Total,2015
JAM,Jamaica,Americas,Theft,Total,2016
JAM,Jamaica,Americas,Theft,Total,2017
JAM,Jamaica,Americas,Theft,Total,2018
JAM,Jamaica,Americas,Theft,Total,2019
JAM,Jamaica,Americas,Theft,Total,2020
JAM,Jamaica,Americas,Theft,Total,2022
JAM,Jamaica,Americas,Theft: of a motorized vehicle,Total,2009
JAM,Jamaica,Americas,Theft: of a motorized vehicle,Total,2010
JAM,Jamaica,Americas,Theft: of a motorized vehicle,Total,2012
JAM,Jamaica,Americas,Theft: of a motorized vehicle,Total,2013
JAM,Jamaica,Americas,Theft: of a motorized vehicle,Total,2015
JAM,Jamaica,Americas,Fraud: Cyber-related (Cy),Total,2016
JAM,Jamaica,Americas,Unlawful access to a computer system,Total,2017
JAM,Jamaica,Americas,Unlawful interference with a computer system or computer data,Total,2017
JAM,Jamaica,Americas,Unlawful interception or access of computer data,Total,2017
JAM,Jamaica,Americas,Corruption,Total,2016
JAM,Jamaica,Americas,Corruption,Total,2017
JAM,Jamaica,Americas,Corruption,Total,2018
JAM,Jamaica,Americas,Corruption,Total,2019
JAM,Jamaica,Americas,Corruption,Total,2020
JAM,Jamaica,Americas,Corruption,Total,2021
JAM,Jamaica,Americas,Corruption,Total,2022
JAM,Jamaica,Americas,Corruption,Total,2023
JAM,Jamaica,Americas,Corruption: Bribery,Total,2016
JAM,Jamaica,Americas,Corruption: Bribery,Total,2017
JAM,Jamaica,Americas,Corruption: Bribery,Total,2018
JAM,Jamaica,Americas,Corruption: Bribery,Total,2019
JAM,Jamaica,Americas,Corruption: Bribery,Total,2020
JAM,Jamaica,Americas,Corruption: Bribery,Total,2021
JAM,Jamaica,Americas,Corruption: Bribery,Total,2022
JAM,Jamaica,Americas,Corruption: Bribery,Total,2023
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2016
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2018
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2019
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2020
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2021
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2022
JAM,Jamaica,Americas,Corruption: Other acts of corruption,Total,2023
JAM,Jamaica,Americas,Burglary,Total,2006
JAM,Jamaica,Americas,Burglary,Total,2007
JAM,Jamaica,Americas,Burglary,Total,2008
JAM,Jamaica,Americas,Burglary,Total,2009
JAM,Jamaica,Americas,Burglary,Total,2010
JAM,Jamaica,Americas,Burglary,Total,2011
JAM,Jamaica,Americas,Burglary,Total,2012
JAM,Jamaica,Americas,Burglary,Total,2013
JAM,Jamaica,Americas,Burglary,Total,2014
JAM,Jamaica,Americas,Burglary,Total,2015
JAM,Jamaica,Americas,Burglary,Total,2016
JAM,Jamaica,Americas,Burglary,Total,2017
JAM,Jamaica,Americas,Burglary,Total,2018
JAM,Jamaica,Americas,Burglary,Total,2019
JAM,Jamaica,Americas,Burglary,Total,2020
JAM,Jamaica,Americas,Burglary,Total,2022
JAM,Jamaica,Americas,Theft,Total,2013
JAM,Jamaica,Americas,Theft,Total,2014
JAM,Jamaica,Americas,Theft,Total,2015
JAM,Jamaica,Americas,Theft,Total,2016
JAM,Jamaica,Americas,Theft,Total,2017
JAM,Jamaica,Americas,Theft,Total,2018
JAM,Jamaica,Americas,Theft,Total,2019
JAM,Jamaica,Americas,Theft,Total,2020
JAM,Jamaica,Americas,Theft,Total,2022
JAM,Jamaica,Americas,Theft: of a motorized vehicle,Total,2009
JOR,Jordan,Asia,Burglary,Total,2009
JOR,Jordan,Asia,Burglary,Total,2010
JOR,Jordan,Asia,Burglary,Total,2011
JOR,Jordan,Asia,Burglary,Total,2012
JOR,Jordan,Asia,Theft,Total,2005
JOR,Jordan,Asia,Theft,Total,2006
JOR,Jordan,Asia,Theft,Total,2007
JOR,Jordan,Asia,Theft,Total,2008
JOR,Jordan,Asia,Theft,Total,2009
JOR,Jordan,Asia,Theft,Total,2010
JOR,Jordan,Asia,Theft,Total,2011
JOR,Jordan,Asia,Theft,Total,2012
JOR,Jordan,Asia,Theft,Total,2019
JOR,Jordan,Asia,Theft,Total,2020
JOR,Jordan,Asia,Theft,Total,2021
JOR,Jordan,Asia,Theft,Total,2022
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2005
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2006
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2007
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2008
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2009
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2010
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2011
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2012
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2019
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2020
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2021
JOR,Jordan,Asia,Theft: of a motorized vehicle,Total,2022
JOR,Jordan,Asia,Fraud,Total,2019
JOR,Jordan,Asia,Fraud,Total,2020
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2018
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2019
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2020
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2021
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2022
JOR,Jordan,Asia,Corruption: Other acts of corruption,Total,2023
JOR,Jordan,Asia,Burglary,Total,2007
JOR,Jordan,Asia,Burglary,Total,2008
KAZ,Kazakhstan,Asia,Corruption,Total,2017
KAZ,Kazakhstan,Asia,Corruption,Total,2020
KAZ,Kazakhstan,Asia,Corruption: Bribery,Total,2017
KAZ,Kazakhstan,Asia,Corruption: Bribery,Total,2020
KAZ,Kazakhstan,Asia,Corruption: Other acts of corruption,Total,2017
KAZ,Kazakhstan,Asia,Corruption: Other acts of corruption,Total,2020
KAZ,Kazakhstan,Asia,Smuggling of migrants,Total,2017
KAZ,Kazakhstan,Asia,Smuggling of migrants,Total,2020
KAZ,Kazakhstan,Asia,Burglary,Total,2006
KAZ,Kazakhstan,Asia,Burglary,Total,2007
KAZ,Kazakhstan,Asia,Burglary,Total,2008
KAZ,Kazakhstan,Asia,Burglary,Total,2009
KAZ,Kazakhstan,Asia,Burglary,Total,2010
KAZ,Kazakhstan,Asia,Burglary,Total,2011
KAZ,Kazakhstan,Asia,Theft,Total,2005
KAZ,Kazakhstan,Asia,Theft,Total,2006
KAZ,Kazakhstan,Asia,Theft,Total,2007
KAZ,Kazakhstan,Asia,Theft,Total,2008
KAZ,Kazakhstan,Asia,Theft,Total,2009
KAZ,Kazakhstan,Asia,Theft,Total,2010
KAZ,Kazakhstan,Asia,Theft,Total,2011
KAZ,Kazakhstan,Asia,Theft,Total,2012
KAZ,Kazakhstan,Asia,Theft,Total,2013
KAZ,Kazakhstan,Asia,Theft,Total,2014
KAZ,Kazakhstan,Asia,Theft,Total,2015
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2006
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2007
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2008
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2009
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2010
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2011
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2012
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2013
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2014
KAZ,Kazakhstan,Asia,Theft: of a motorized vehicle,Total,2015
KAZ,Kazakhstan,Asia,Unlawful access to a computer system,Total,2017
KAZ,Kazakhstan,Asia,Unlawful interference with a computer system or computer data,Total,2017
KAZ,Kazakhstan,Asia,Unlawful interception or access of computer data,Total,2017
KAZ,Kazakhstan,Asia,Acts that cause environmental pollution or degradation,Total,2017
KAZ,Kazakhstan,Asia,Acts involving the movement of dumping of waste,Total,2017
KAZ,Kazakhstan,Asia,Total,Total,2016
JPN,Japan,Asia,Smuggling of migrants,Total,2016
JPN,Japan,Asia,Burglary,Total,2003
JPN,Japan,Asia,Burglary,Total,2004
JPN,Japan,Asia,Burglary,Total,2005
JPN,Japan,Asia,Burglary,Total,2006
JPN,Japan,Asia,Burglary,Total,2007
JPN,Japan,Asia,Burglary,Total,2008
JPN,Japan,Asia,Burglary,Total,2009
JPN,Japan,Asia,Burglary,Total,2010
JPN,Japan,Asia,Burglary,Total,2011
JPN,Japan,Asia,Burglary,Total,2012
JPN,Japan,Asia,Burglary,Total,2013
JPN,Japan,Asia,Burglary,Total,2014
JPN,Japan,Asia,Burglary,Total,2015
JPN,Japan,Asia,Burglary,Total,2016
JPN,Japan,Asia,Burglary,Total,2019
JPN,Japan,Asia,Burglary,Total,2020
JPN,Japan,Asia,Burglary,Total,2021
JPN,Japan,Asia,Burglary,Total,2022
JPN,Japan,Asia,Theft,Total,2004
JPN,Japan,Asia,Theft,Total,2005
JPN,Japan,Asia,Theft,Total,2006
JPN,Japan,Asia,Theft,Total,2007
JPN,Japan,Asia,Theft,Total,2008
JPN,Japan,Asia,Theft,Total,2009
JPN,Japan,Asia,Theft,Total,2010
JPN,Japan,Asia,Theft,Total,2011
JPN,Japan,Asia,Theft,Total,2012
JPN,Japan,Asia,Theft,Total,2013
JPN,Japan,Asia,Theft,Total,2014
JPN,Japan,Asia,Theft,Total,2015
JPN,Japan,Asia,Theft,Total,2016
JPN,Japan,Asia,Theft,Total,2019
JPN,Japan,Asia,Theft,Total,2020
JPN,Japan,Asia,Theft,Total,2021
JPN,Japan,Asia,Theft,Total,2022
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2004
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2005
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2006
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2007
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2008
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2009
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2010
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2011
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2012
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2013
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2014
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2015
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2016
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2019
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2020
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2021
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2022
JPN,Japan,Asia,Fraud,Total,2015
JPN,Japan,Asia,Fraud,Total,2016
JPN,Japan,Asia,Fraud,Total,2019
JPN,Japan,Asia,Fraud,Total,2020
JPN,Japan,Asia,Fraud,Total,2021
JPN,Japan,Asia,Fraud,Total,2022
JPN,Japan,Asia,Fraud: Cyber-related (Cy),Total,2016
JPN,Japan,Asia,Money laundering,Total,2016
JPN,Japan,Asia,Money laundering,Total,2019
JPN,Japan,Asia,Money laundering,Total,2020
JPN,Japan,Asia,Money laundering,Total,2021
JPN,Japan,Asia,Money laundering,Total,2022
JPN,Japan,Asia,Unlawful access to a computer system,Total,2020
JPN,Japan,Asia,Unlawful access to a computer system,Total,2021
JPN,Japan,Asia,Unlawful access to a computer system,Total,2022
JPN,Japan,Asia,Unlawful access to a computer system,Total,2023
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2020
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2021
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2022
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2023
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2020
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2021
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2022
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2023
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2020
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2021
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2022
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2023
JPN,Japan,Asia,Smuggling of migrants,Total,2016
JPN,Japan,Asia,Burglary,Total,2003
JPN,Japan,Asia,Burglary,Total,2004
JPN,Japan,Asia,Burglary,Total,2005
JPN,Japan,Asia,Burglary,Total,2006
JPN,Japan,Asia,Burglary,Total,2007
JPN,Japan,Asia,Burglary,Total,2008
JPN,Japan,Asia,Burglary,Total,2009
JPN,Japan,Asia,Burglary,Total,2010
JPN,Japan,Asia,Burglary,Total,2011
JPN,Japan,Asia,Burglary,Total,2012
JPN,Japan,Asia,Burglary,Total,2013
JPN,Japan,Asia,Burglary,Total,2014
JPN,Japan,Asia,Burglary,Total,2015
JPN,Japan,Asia,Burglary,Total,2016
JPN,Japan,Asia,Burglary,Total,2019
JPN,Japan,Asia,Burglary,Total,2020
JPN,Japan,Asia,Burglary,Total,2021
JPN,Japan,Asia,Burglary,Total,2022
JPN,Japan,Asia,Theft,Total,2004
JPN,Japan,Asia,Theft,Total,2005
JPN,Japan,Asia,Theft,Total,2006
JPN,Japan,Asia,Theft,Total,2007
JPN,Japan,Asia,Theft,Total,2008
JPN,Japan,Asia,Theft,Total,2009
JPN,Japan,Asia,Theft,Total,2010
JPN,Japan,Asia,Theft,Total,2011
JPN,Japan,Asia,Theft,Total,2012
JPN,Japan,Asia,Theft,Total,2013
JPN,Japan,Asia,Theft,Total,2014
JPN,Japan,Asia,Theft,Total,2015
JPN,Japan,Asia,Theft,Total,2016
JPN,Japan,Asia,Theft,Total,2019
JPN,Japan,Asia,Theft,Total,2020
JPN,Japan,Asia,Theft,Total,2021
JPN,Japan,Asia,Theft,Total,2022
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2004
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2005
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2006
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2007
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2008
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2009
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2010
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2011
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2012
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2013
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2014
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2015
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2016
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2019
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2020
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2021
JPN,Japan,Asia,Theft: of a motorized vehicle,Total,2022
JPN,Japan,Asia,Fraud,Total,2015
JPN,Japan,Asia,Fraud,Total,2016
JPN,Japan,Asia,Fraud,Total,2019
JPN,Japan,Asia,Fraud,Total,2020
JPN,Japan,Asia,Fraud,Total,2021
JPN,Japan,Asia,Fraud,Total,2022
JPN,Japan,Asia,Fraud: Cyber-related (Cy),Total,2016
JPN,Japan,Asia,Money laundering,Total,2016
JPN,Japan,Asia,Money laundering,Total,2019
JPN,Japan,Asia,Money laundering,Total,2020
JPN,Japan,Asia,Money laundering,Total,2021
JPN,Japan,Asia,Money laundering,Total,2022
JPN,Japan,Asia,Unlawful access to a computer system,Total,2020
JPN,Japan,Asia,Unlawful access to a computer system,Total,2021
JPN,Japan,Asia,Unlawful access to a computer system,Total,2022
JPN,Japan,Asia,Unlawful access to a computer system,Total,2023
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2020
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2021
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2022
JPN,Japan,Asia,Acts involving the movement of dumping of waste,Total,2023
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2020
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2021
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2022
JPN,Japan,Asia,Trade or possession of protected or prohibited species of faune and flora,Total,2023
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2020
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2021
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2022
JPN,Japan,Asia,Acts that result in the depletion of degradation of natural resources,Total,2023
JPN,Japan,Asia,Total,Total,2016
JPN,Japan,Asia,Total,Total,2020
JOR,Jordan,Asia,Corruption,Total,2018
JOR,Jordan,Asia,Corruption,Total,2019
JOR,Jordan,Asia,Corruption,Total,2020
JOR,Jordan,Asia,Corruption,Total,2021
JOR,Jordan,Asia,Corruption,Total,2022
JOR,Jordan,Asia,Corruption,Total,2023
JOR,Jordan,Asia,Corruption: Bribery,Total,2018
JOR,Jordan,Asia,Corruption: Bribery,Total,2019
JOR,Jordan,Asia,Corruption: Bribery,Total,2020
JOR,Jordan,Asia,Corruption: Bribery,Total,2021
